Date;Close;Volume
07/06/2013;96.029999;330833
10/06/2013;95.769997;234601
11/06/2013;95.379997;257474
12/06/2013;95.879997;244870
13/06/2013;96.690002;224449
14/06/2013;97.849998;240906
17/06/2013;97.769997;242794
18/06/2013;98.440002;145618
19/06/2013;98.239998;111300
20/06/2013;95.400002;376229
21/06/2013;93.690002;340903
24/06/2013;95.180000;315821
25/06/2013;95.320000;267541
26/06/2013;95.500000;291417
27/06/2013;97.050003;269312
28/06/2013;96.559998;247607
01/07/2013;97.989998;229193
02/07/2013;99.599998;285781
05/07/2013;103.220001;256027
08/07/2013;103.139999;253202
09/07/2013;103.529999;285670
10/07/2013;106.519997;404821
11/07/2013;104.910004;316730
12/07/2013;105.949997;234756
15/07/2013;106.320000;210806
16/07/2013;106.000000;250921
17/07/2013;106.480003;262789
18/07/2013;108.040001;155963
19/07/2013;108.050003;112373
22/07/2013;106.910004;283866
23/07/2013;107.230003;241640
24/07/2013;105.389999;278262
25/07/2013;105.489998;270580
26/07/2013;104.699997;208855
29/07/2013;104.550003;206326
30/07/2013;103.080002;235605
31/07/2013;105.029999;299127
01/08/2013;107.889999;267594
02/08/2013;106.940002;249314
05/08/2013;106.559998;204860
06/08/2013;105.300003;272996
07/08/2013;104.370003;294242
08/08/2013;103.400002;320070
09/08/2013;105.970001;303796
12/08/2013;106.110001;257139
13/08/2013;106.830002;276773
14/08/2013;106.849998;270921
15/08/2013;107.330002;251868
16/08/2013;107.459999;179859
19/08/2013;107.099998;102781
20/08/2013;104.970001;361065
21/08/2013;103.849998;259243
22/08/2013;105.029999;204692
23/08/2013;106.419998;259545
26/08/2013;105.919998;165995
27/08/2013;109.010002;295934
28/08/2013;110.099998;336171
29/08/2013;108.800003;250038
30/08/2013;107.650002;250038
03/09/2013;108.540001;288018
04/09/2013;107.230003;224377
05/09/2013;108.370003;184889
06/09/2013;110.529999;269866
09/09/2013;109.519997;266915
10/09/2013;107.389999;325314
11/09/2013;107.559998;238235
12/09/2013;108.599998;249780
13/09/2013;108.209999;207037
16/09/2013;106.589996;282888
17/09/2013;105.419998;304851
18/09/2013;108.070000;199888
19/09/2013;106.389999;139835
20/09/2013;104.680000;250360
23/09/2013;103.589996;223392
24/09/2013;103.129997;259543
25/09/2013;102.660004;236195
26/09/2013;103.029999;183778
27/09/2013;102.870003;232299
30/09/2013;102.330002;226707
01/10/2013;102.040001;223028
02/10/2013;104.099998;300526
03/10/2013;103.309998;226225
04/10/2013;103.839996;165197
07/10/2013;103.029999;269025
08/10/2013;103.489998;194195
09/10/2013;101.610001;283131
10/10/2013;103.010002;296858
11/10/2013;102.019997;298216
14/10/2013;102.410004;170674
15/10/2013;101.209999;240218
16/10/2013;102.290001;235236
17/10/2013;100.669998;266625
18/10/2013;100.809998;116680
21/10/2013;99.220001;90824
22/10/2013;97.800003;347314
23/10/2013;96.860001;356194
24/10/2013;97.110001;248742
25/10/2013;97.849998;192632
28/10/2013;98.680000;230155
29/10/2013;98.199997;183243
30/10/2013;96.769997;268138
31/10/2013;96.379997;255401
01/11/2013;94.610001;282138
04/11/2013;94.620003;219109
05/11/2013;93.370003;226454
06/11/2013;94.800003;282722
07/11/2013;94.199997;260597
08/11/2013;94.599998;241690
11/11/2013;95.139999;206721
12/11/2013;93.040001;353689
13/11/2013;93.879997;305009
14/11/2013;93.760002;315066
15/11/2013;93.839996;204366
18/11/2013;93.029999;169443
19/11/2013;93.339996;131463
20/11/2013;93.330002;225891
21/11/2013;95.440002;222138
22/11/2013;94.839996;257843
25/11/2013;94.089996;270860
26/11/2013;93.680000;160178
27/11/2013;92.300003;230878
02/12/2013;93.820000;234800
03/12/2013;96.040001;319271
04/12/2013;97.199997;325857
05/12/2013;97.379997;216392
06/12/2013;97.650002;223944
09/12/2013;97.339996;210090
10/12/2013;98.510002;264838
11/12/2013;97.440002;274194
12/12/2013;97.500000;205749
13/12/2013;96.599998;233161
16/12/2013;97.480003;187591
17/12/2013;97.220001;120127
18/12/2013;97.800003;84627
19/12/2013;98.769997;192782
20/12/2013;99.320000;151281
23/12/2013;98.910004;107273
26/12/2013;99.550003;65666
27/12/2013;100.320000;127198
30/12/2013;99.290001;118356
